-0.245265,-0.244737,-0.250719,-0.258912,-0.249529,-0.261686,-0.243266,-0.247979,-0.250300,-0.250346,-0.252449,-0.257461,-0.254293,-0.253779,-0.247304,-0.249104,-0.259371,-0.261996,-0.250471,-0.252248,-0.372175,-0.370912,-0.377232,-0.379336,-0.380262,-0.378776,-0.380265,-0.384688,-0.377330,-0.383155,-0.376142,-0.384268,-0.379564,-0.374565,-0.366416,-0.373403,-0.378590,-0.377738,-0.367177,-0.373384,-0.447650,-0.476973,-0.427232,-0.485395,-0.473977,-0.488587,-0.485568,-0.482340,-0.489219,-0.487852,-0.490714,-0.495594,-0.488645,-0.478764,-0.489105,-0.492399,-0.486466,-0.492486,-0.485785,-0.483213,1,90
-0.245265,-0.244737,-0.250719,-0.258912,-0.249529,-0.261686,-0.243266,-0.247979,-0.250300,-0.250346,-0.252449,-0.257461,-0.254293,-0.253779,-0.247304,-0.249104,-0.259371,-0.261996,-0.250471,-0.252248,-0.372175,-0.370912,-0.377232,-0.379336,-0.380262,-0.378776,-0.380265,-0.384688,-0.377330,-0.383155,-0.376142,-0.384268,-0.379564,-0.374565,-0.366416,-0.373403,-0.378590,-0.377738,-0.367177,-0.373384,-0.474714,-0.476973,-0.479948,-0.485395,-0.487332,-0.488587,-0.485568,-0.482340,-0.489219,-0.487852,-0.490714,-0.495594,-0.488645,-0.492253,-0.489105,-0.492399,-0.486466,-0.492486,-0.485785,-0.483213,1,110
-0.245265,-0.244737,-0.250719,-0.258912,-0.249529,-0.261686,-0.243266,-0.247979,-0.250300,-0.250346,-0.252449,-0.257461,-0.254293,-0.253779,-0.247304,-0.249104,-0.259371,-0.261996,-0.250471,-0.252248,-0.372175,-0.370912,-0.377232,-0.379336,-0.380262,-0.378776,-0.380265,-0.384688,-0.377330,-0.383155,-0.376142,-0.384268,-0.379564,-0.374565,-0.366416,-0.373403,-0.378590,-0.377738,-0.367177,-0.373384,-0.474714,-0.476973,-0.479948,-0.485395,-0.487332,-0.488587,-0.485568,-0.482340,-0.489219,-0.487852,-0.490714,-0.495594,-0.488645,-0.492253,-0.489105,-0.492399,-0.486466,-0.492486,-0.485785,-0.483213,1,130
-0.245265,-0.244737,-0.250719,-0.258912,-0.249529,-0.261686,-0.243266,-0.247979,-0.250300,-0.250346,-0.252449,-0.257461,-0.254293,-0.253779,-0.247304,-0.249104,-0.259371,-0.261996,-0.250471,-0.252248,-0.372175,-0.370912,-0.377232,-0.379336,-0.380262,-0.378776,-0.380265,-0.384688,-0.377330,-0.383155,-0.376142,-0.384268,-0.379564,-0.374565,-0.366416,-0.373403,-0.378590,-0.377738,-0.367177,-0.373384,-0.474714,-0.476973,-0.466769,-0.458918,-0.487332,-0.434673,-0.485568,-0.482340,-0.489219,-0.487852,-0.490714,-0.495594,-0.488645,-0.492253,-0.489105,-0.492399,-0.486466,-0.492486,-0.485785,-0.483213,1,150
-0.245265,-0.244737,-0.250719,-0.258912,-0.249529,-0.261686,-0.243266,-0.247979,-0.250300,-0.250346,-0.252449,-0.257461,-0.254293,-0.253779,-0.247304,-0.249104,-0.259371,-0.261996,-0.250471,-0.252248,-0.372175,-0.370912,-0.377232,-0.379336,-0.380262,-0.378776,-0.380265,-0.384688,-0.377330,-0.383155,-0.376142,-0.384268,-0.379564,-0.374565,-0.366416,-0.373403,-0.378590,-0.377738,-0.367177,-0.373384,-0.474714,-0.476973,-0.479948,-0.485395,-0.487332,-0.488587,-0.485568,-0.482340,-0.489219,-0.487852,-0.490714,-0.495594,-0.488645,-0.492253,-0.489105,-0.492399,-0.486466,-0.492486,-0.485785,-0.483213,1,170
-0.245265,-0.244737,-0.250719,-0.258912,-0.249529,-0.261686,-0.243266,-0.247979,-0.250300,-0.250346,-0.252449,-0.257461,-0.254293,-0.253779,-0.247304,-0.249104,-0.259371,-0.261996,-0.250471,-0.252248,-0.372175,-0.370912,-0.377232,-0.379336,-0.380262,-0.378776,-0.380265,-0.384688,-0.377330,-0.383155,-0.376142,-0.384268,-0.379564,-0.374565,-0.366416,-0.373403,-0.378590,-0.377738,-0.367177,-0.373384,-0.474714,-0.476973,-0.479948,-0.485395,-0.487332,-0.488587,-0.485568,-0.482340,-0.489219,-0.487852,-0.490714,-0.495594,-0.488645,-0.492253,-0.489105,-0.492399,-0.486466,-0.492486,-0.485785,-0.483213,1,190
-0.245265,-0.244737,-0.250719,-0.258912,-0.249529,-0.261686,-0.243266,-0.247979,-0.250300,-0.250346,-0.252449,-0.257461,-0.254293,-0.253779,-0.247304,-0.249104,-0.259371,-0.261996,-0.250471,-0.252248,-0.372175,-0.370912,-0.377232,-0.379336,-0.380262,-0.378776,-0.380265,-0.384688,-0.377330,-0.383155,-0.376142,-0.384268,-0.379564,-0.374565,-0.366416,-0.373403,-0.378590,-0.377738,-0.367177,-0.373384,-0.474714,-0.476973,-0.479948,-0.485395,-0.487332,-0.488587,-0.485568,-0.482340,-0.489219,-0.487852,-0.490714,-0.495594,-0.488645,-0.492253,-0.489105,-0.492399,-0.486466,-0.492486,-0.485785,-0.483213,1,210
-0.245265,-0.244737,-0.250719,-0.258912,-0.249529,-0.261686,-0.243266,-0.247979,-0.250300,-0.250346,-0.252449,-0.257461,-0.254293,-0.253779,-0.247304,-0.249104,-0.259371,-0.261996,-0.250471,-0.252248,-0.372175,-0.370912,-0.377232,-0.379336,-0.380262,-0.378776,-0.380265,-0.384688,-0.377330,-0.383155,-0.376142,-0.384268,-0.379564,-0.374565,-0.366416,-0.373403,-0.378590,-0.377738,-0.367177,-0.373384,-0.474714,-0.476973,-0.479948,-0.485395,-0.487332,-0.488587,-0.485568,-0.482340,-0.489219,-0.487852,-0.490714,-0.495594,-0.488645,-0.492253,-0.489105,-0.492399,-0.486466,-0.492486,-0.485785,-0.483213,1,230
-0.245265,-0.244737,-0.250719,-0.258912,-0.249529,-0.261686,-0.243266,-0.247979,-0.250300,-0.250346,-0.252449,-0.257461,-0.254293,-0.253779,-0.247304,-0.249104,-0.259371,-0.261996,-0.250471,-0.252248,-0.372175,-0.370912,-0.377232,-0.379336,-0.380262,-0.378776,-0.380265,-0.384688,-0.377330,-0.383155,-0.376142,-0.384268,-0.379564,-0.374565,-0.366416,-0.373403,-0.378590,-0.377738,-0.367177,-0.373384,-0.474714,-0.476973,-0.479948,-0.485395,-0.487332,-0.488587,-0.485568,-0.482340,-0.489219,-0.487852,-0.490714,-0.495594,-0.488645,-0.492253,-0.489105,-0.492399,-0.486466,-0.492486,-0.485785,-0.483213,1,250
-0.245265,-0.244737,-0.250719,-0.258912,-0.249529,-0.261686,-0.243266,-0.247979,-0.250300,-0.250346,-0.252449,-0.257461,-0.254293,-0.253779,-0.247304,-0.249104,-0.259371,-0.261996,-0.250471,-0.252248,-0.372175,-0.370912,-0.377232,-0.379336,-0.380262,-0.378776,-0.380265,-0.384688,-0.377330,-0.383155,-0.376142,-0.384268,-0.379564,-0.374565,-0.366416,-0.373403,-0.378590,-0.377738,-0.367177,-0.373384,-0.474714,-0.476973,-0.479948,-0.485395,-0.487332,-0.488587,-0.485568,-0.482340,-0.489219,-0.487852,-0.490714,-0.495594,-0.488645,-0.492253,-0.489105,-0.492399,-0.486466,-0.492486,-0.485785,-0.483213,1,270
