-0.214658,-0.212721,-0.218723,-0.221407,-0.200927,-0.218286,-0.204727,-0.202426,-0.201452,-0.203489,-0.202240,-0.206110,-0.203416,-0.208543,-0.203149,-0.206475,-0.204447,-0.210159,-0.199624,-0.204158,-0.207281,-0.208980,-0.210014,-0.211898,-0.204881,-0.216812,-0.206756,-0.215841,-0.215830,-0.218144,-0.211528,-0.212727,-0.218691,-0.208274,-0.213894,-0.215275,-0.219607,-0.221871,-0.223548,-0.215233,-0.217783,-0.220125,-0.214174,-0.229041,-0.221936,-0.215294,-0.224124,-0.219979,-0.215796,-0.215198,-0.303401,-0.306128,-0.303077,-0.305424,-0.306293,-0.300335,-0.306339,-0.312751,-0.299949,-0.311995,-0.305372,-0.309377,-0.310772,-0.305066,-0.300721,-0.303029,-0.308240,-0.314626,-0.305290,-0.310776,-0.306309,-0.306500,-0.303348,-0.306000,-0.308956,-0.313248,-0.313732,-0.318114,-0.306828,-0.270349,-0.308189,-0.306312,-0.308570,-0.306536,-0.305279,-0.314619,-0.311119,-0.314382,-0.315184,-0.318743,-0.314514,-0.312752,-0.310927,-0.310113,-0.302579,-0.304955,-0.308961,-0.302497,-0.304237,-0.307812,-0.392138,-0.352364,-0.359662,-0.384200,-0.386458,-0.396427,-0.398457,-0.404745,-0.402600,-0.401447,-0.402561,-0.404297,-0.406041,-0.386045,-0.404669,-0.413358,-0.409739,-0.405983,-0.411499,-0.413169,-0.405737,-0.396050,-0.339224,-0.407124,-0.402613,-0.357411,-0.367557,-0.402214,-0.375502,-0.355411,-0.403036,-0.404361,-0.401076,-0.402842,-0.400714,-0.404280,-0.399505,-0.395134,-0.397317,-0.404935,-0.403198,-0.409528,-0.407213,-0.402617,-0.395773,-0.399100,-0.397904,-0.399982,-0.395553,-0.396515,1,159
-0.214658,-0.212721,-0.218723,-0.221407,-0.200927,-0.218286,-0.204727,-0.202426,-0.201452,-0.203489,-0.202240,-0.206110,-0.203416,-0.208543,-0.203149,-0.206475,-0.204447,-0.210159,-0.199624,-0.204158,-0.207281,-0.208980,-0.210014,-0.211898,-0.204881,-0.216812,-0.206756,-0.215841,-0.215830,-0.218144,-0.211528,-0.212727,-0.218691,-0.208274,-0.213894,-0.215275,-0.219607,-0.221871,-0.223548,-0.215233,-0.217783,-0.220125,-0.214174,-0.229041,-0.221936,-0.215294,-0.224124,-0.219979,-0.215796,-0.215198,-0.303401,-0.306290,-0.303077,-0.305424,-0.306293,-0.300335,-0.306339,-0.312751,-0.299949,-0.311995,-0.305372,-0.309377,-0.310772,-0.305066,-0.300721,-0.303029,-0.308240,-0.314626,-0.305290,-0.310776,-0.306309,-0.306500,-0.303348,-0.306000,-0.308956,-0.313248,-0.313732,-0.318114,-0.306828,-0.317109,-0.308189,-0.306312,-0.308570,-0.306536,-0.305279,-0.314619,-0.311119,-0.314382,-0.315184,-0.318743,-0.314514,-0.312752,-0.310927,-0.310113,-0.302579,-0.304955,-0.308961,-0.302497,-0.304237,-0.307812,-0.392138,-0.399180,-0.389667,-0.399565,-0.401937,-0.396427,-0.398457,-0.404745,-0.402600,-0.401447,-0.402561,-0.404297,-0.406041,-0.401197,-0.404669,-0.413358,-0.409739,-0.405983,-0.411499,-0.413169,-0.405737,-0.396050,-0.401496,-0.407124,-0.402613,-0.402919,-0.397850,-0.402214,-0.406645,-0.399480,-0.403036,-0.404361,-0.401076,-0.402842,-0.400714,-0.404280,-0.399505,-0.395134,-0.397317,-0.404935,-0.403198,-0.409528,-0.407213,-0.402617,-0.395773,-0.399100,-0.397904,-0.399982,-0.395553,-0.396515,1,209
-0.214658,-0.212721,-0.218723,-0.221407,-0.200927,-0.218286,-0.204727,-0.202426,-0.201452,-0.203489,-0.202240,-0.206110,-0.203416,-0.208543,-0.203149,-0.206475,-0.204447,-0.210159,-0.199624,-0.204158,-0.207281,-0.208980,-0.210014,-0.211898,-0.204881,-0.216812,-0.206756,-0.215841,-0.215830,-0.218144,-0.211528,-0.212727,-0.218691,-0.208274,-0.213894,-0.215275,-0.219607,-0.221871,-0.223548,-0.215233,-0.217783,-0.220125,-0.214174,-0.229041,-0.221936,-0.215294,-0.224124,-0.219979,-0.215796,-0.215198,-0.303401,-0.306290,-0.303077,-0.305424,-0.306293,-0.300335,-0.306339,-0.312751,-0.299949,-0.311995,-0.305372,-0.309377,-0.310772,-0.305066,-0.300721,-0.303029,-0.308240,-0.314626,-0.305290,-0.310776,-0.306309,-0.306500,-0.303348,-0.306000,-0.308956,-0.313248,-0.313732,-0.318114,-0.306828,-0.317109,-0.308189,-0.306312,-0.308570,-0.306536,-0.305279,-0.314619,-0.311119,-0.314382,-0.315184,-0.318743,-0.314514,-0.312752,-0.310927,-0.310113,-0.302579,-0.304955,-0.308961,-0.302497,-0.304237,-0.307812,-0.392138,-0.399180,-0.389667,-0.399565,-0.401937,-0.396427,-0.398457,-0.373999,-0.402600,-0.401447,-0.402561,-0.404297,-0.406041,-0.401197,-0.404669,-0.413358,-0.409739,-0.405983,-0.411499,-0.413169,-0.405737,-0.396050,-0.401496,-0.407124,-0.402613,-0.402919,-0.397850,-0.402214,-0.406645,-0.399480,-0.403036,-0.404361,-0.401076,-0.402842,-0.400714,-0.404280,-0.399505,-0.395134,-0.397317,-0.404935,-0.403198,-0.409528,-0.407213,-0.402617,-0.395773,-0.399100,-0.397904,-0.399982,-0.395553,-0.396515,1,259
-0.214658,-0.212721,-0.218723,-0.221407,-0.200927,-0.218286,-0.204727,-0.202426,-0.201452,-0.203489,-0.202240,-0.206110,-0.203416,-0.208543,-0.203149,-0.206475,-0.204447,-0.210159,-0.199624,-0.204158,-0.207281,-0.208980,-0.210014,-0.211898,-0.204881,-0.216812,-0.206756,-0.215841,-0.215830,-0.218144,-0.211528,-0.212727,-0.218691,-0.208274,-0.213894,-0.215275,-0.219607,-0.221871,-0.223548,-0.215233,-0.217783,-0.220125,-0.214174,-0.229041,-0.221936,-0.215294,-0.224124,-0.219979,-0.215796,-0.215198,-0.303401,-0.306290,-0.303077,-0.305424,-0.306293,-0.300335,-0.306339,-0.312751,-0.299949,-0.311995,-0.305372,-0.309377,-0.310772,-0.305066,-0.300721,-0.303029,-0.308240,-0.314626,-0.305290,-0.310776,-0.306309,-0.306500,-0.303348,-0.306000,-0.308956,-0.313248,-0.313732,-0.318114,-0.306828,-0.317109,-0.308189,-0.306312,-0.308570,-0.306536,-0.305279,-0.314619,-0.311119,-0.314382,-0.315184,-0.318743,-0.314514,-0.312752,-0.310927,-0.310113,-0.302579,-0.304955,-0.308961,-0.302497,-0.304237,-0.307812,-0.392138,-0.399180,-0.389667,-0.399565,-0.401937,-0.396427,-0.398457,-0.404745,-0.402600,-0.401447,-0.402561,-0.404297,-0.406041,-0.401197,-0.404669,-0.413358,-0.409739,-0.405983,-0.411499,-0.413169,-0.405737,-0.396050,-0.401496,-0.407124,-0.402613,-0.402919,-0.397850,-0.402214,-0.406645,-0.399480,-0.403036,-0.404361,-0.401076,-0.402842,-0.400714,-0.404280,-0.399505,-0.395134,-0.397317,-0.404935,-0.403198,-0.409528,-0.407213,-0.402617,-0.395773,-0.399100,-0.397904,-0.399982,-0.395553,-0.396515,1,309
-0.214658,-0.212721,-0.218723,-0.221407,-0.200927,-0.218286,-0.204727,-0.202426,-0.201452,-0.203489,-0.202240,-0.206110,-0.203416,-0.208543,-0.203149,-0.206475,-0.204447,-0.210159,-0.199624,-0.204158,-0.207281,-0.208980,-0.210014,-0.211898,-0.204881,-0.216812,-0.206756,-0.215841,-0.215830,-0.218144,-0.211528,-0.212727,-0.218691,-0.208274,-0.213894,-0.215275,-0.219607,-0.221871,-0.223548,-0.215233,-0.217783,-0.220125,-0.214174,-0.229041,-0.221936,-0.215294,-0.224124,-0.219979,-0.215796,-0.215198,-0.303401,-0.306290,-0.303077,-0.305424,-0.306293,-0.300335,-0.306339,-0.312751,-0.299949,-0.311995,-0.305372,-0.309377,-0.310772,-0.305066,-0.300721,-0.303029,-0.308240,-0.314626,-0.305290,-0.310776,-0.306309,-0.306500,-0.303348,-0.306000,-0.308956,-0.313248,-0.313732,-0.318114,-0.306828,-0.317109,-0.308189,-0.306312,-0.308570,-0.306536,-0.305279,-0.314619,-0.311119,-0.314382,-0.315184,-0.318743,-0.314514,-0.312752,-0.310927,-0.310113,-0.302579,-0.304955,-0.308961,-0.302497,-0.304237,-0.307812,-0.392138,-0.399180,-0.389667,-0.399565,-0.401937,-0.396427,-0.398457,-0.404745,-0.402600,-0.401447,-0.402561,-0.404297,-0.406041,-0.401197,-0.404669,-0.413358,-0.409739,-0.405983,-0.411499,-0.413169,-0.405737,-0.396050,-0.401496,-0.407124,-0.402613,-0.402919,-0.397850,-0.402214,-0.406645,-0.399480,-0.403036,-0.404361,-0.401076,-0.402842,-0.400714,-0.404280,-0.399505,-0.395134,-0.397317,-0.404935,-0.403198,-0.409528,-0.407213,-0.402617,-0.395773,-0.399100,-0.397904,-0.399982,-0.395553,-0.396515,1,359
-0.214658,-0.212721,-0.218723,-0.221407,-0.200927,-0.218286,-0.204727,-0.202426,-0.201452,-0.203489,-0.202240,-0.206110,-0.203416,-0.208543,-0.203149,-0.206475,-0.204447,-0.210159,-0.199624,-0.204158,-0.207281,-0.208980,-0.210014,-0.211898,-0.204881,-0.216812,-0.206756,-0.215841,-0.215830,-0.218144,-0.211528,-0.212727,-0.218691,-0.208274,-0.213894,-0.215275,-0.219607,-0.221871,-0.223548,-0.215233,-0.217783,-0.220125,-0.214174,-0.229041,-0.221936,-0.215294,-0.224124,-0.219979,-0.215796,-0.215198,-0.303401,-0.306290,-0.303077,-0.305424,-0.306293,-0.300335,-0.306339,-0.312751,-0.299949,-0.311995,-0.305372,-0.309377,-0.310772,-0.305066,-0.300721,-0.303029,-0.308240,-0.314626,-0.305290,-0.310776,-0.306309,-0.306500,-0.303348,-0.306000,-0.308956,-0.313248,-0.313732,-0.318114,-0.306828,-0.317109,-0.308189,-0.306312,-0.308570,-0.306536,-0.305279,-0.314619,-0.311119,-0.314382,-0.315184,-0.318743,-0.314514,-0.312752,-0.310927,-0.310113,-0.302579,-0.304955,-0.308961,-0.302497,-0.304237,-0.307812,-0.392138,-0.399180,-0.389667,-0.399565,-0.401937,-0.396427,-0.398457,-0.404745,-0.402600,-0.401447,-0.402561,-0.404297,-0.406041,-0.401197,-0.404669,-0.413358,-0.409739,-0.405983,-0.411499,-0.413169,-0.405737,-0.396050,-0.401496,-0.407124,-0.402613,-0.402919,-0.397850,-0.402214,-0.406645,-0.399480,-0.403036,-0.404361,-0.401076,-0.402842,-0.400714,-0.404280,-0.399505,-0.395134,-0.397317,-0.404935,-0.403198,-0.409528,-0.407213,-0.402617,-0.395773,-0.399100,-0.397904,-0.399982,-0.395553,-0.396515,1,409
-0.214658,-0.212721,-0.218723,-0.221407,-0.200927,-0.218286,-0.204727,-0.202426,-0.201452,-0.203489,-0.202240,-0.206110,-0.203416,-0.208543,-0.203149,-0.206475,-0.204447,-0.210159,-0.199624,-0.204158,-0.207281,-0.208980,-0.210014,-0.211898,-0.204881,-0.216812,-0.206756,-0.215841,-0.215830,-0.218144,-0.211528,-0.212727,-0.218691,-0.208274,-0.213894,-0.215275,-0.219607,-0.221871,-0.223548,-0.215233,-0.217783,-0.220125,-0.214174,-0.229041,-0.221936,-0.215294,-0.224124,-0.219979,-0.215796,-0.215198,-0.303401,-0.306290,-0.303077,-0.305424,-0.306293,-0.300335,-0.306339,-0.312751,-0.299949,-0.311995,-0.305372,-0.309377,-0.310772,-0.305066,-0.300721,-0.303029,-0.308240,-0.314626,-0.305290,-0.310776,-0.306309,-0.306500,-0.303348,-0.306000,-0.308956,-0.313248,-0.313732,-0.318114,-0.306828,-0.317109,-0.308189,-0.306312,-0.308570,-0.306536,-0.305279,-0.314619,-0.311119,-0.314382,-0.315184,-0.318743,-0.314514,-0.312752,-0.310927,-0.310113,-0.302579,-0.304955,-0.308961,-0.302497,-0.304237,-0.307812,-0.392138,-0.399180,-0.389667,-0.399565,-0.401937,-0.396427,-0.398457,-0.404745,-0.402600,-0.401447,-0.402561,-0.404297,-0.406041,-0.401197,-0.404669,-0.413358,-0.409739,-0.405983,-0.411499,-0.413169,-0.405737,-0.396050,-0.401496,-0.407124,-0.402613,-0.402919,-0.397850,-0.402214,-0.406645,-0.399480,-0.403036,-0.404361,-0.401076,-0.402842,-0.400714,-0.404280,-0.399505,-0.395134,-0.397317,-0.404935,-0.403198,-0.409528,-0.407213,-0.402617,-0.395773,-0.399100,-0.397904,-0.399982,-0.395553,-0.396515,1,459
-0.214658,-0.212721,-0.218723,-0.221407,-0.200927,-0.218286,-0.204727,-0.202426,-0.201452,-0.203489,-0.202240,-0.206110,-0.203416,-0.208543,-0.203149,-0.206475,-0.204447,-0.210159,-0.199624,-0.204158,-0.207281,-0.208980,-0.210014,-0.211898,-0.204881,-0.216812,-0.206756,-0.215841,-0.215830,-0.218144,-0.211528,-0.212727,-0.218691,-0.208274,-0.213894,-0.215275,-0.219607,-0.221871,-0.223548,-0.215233,-0.217783,-0.220125,-0.214174,-0.229041,-0.221936,-0.215294,-0.224124,-0.219979,-0.215796,-0.215198,-0.303401,-0.306290,-0.303077,-0.305424,-0.306293,-0.300335,-0.306339,-0.312751,-0.299949,-0.311995,-0.305372,-0.309377,-0.310772,-0.305066,-0.300721,-0.303029,-0.308240,-0.314626,-0.305290,-0.310776,-0.306309,-0.306500,-0.303348,-0.306000,-0.308956,-0.313248,-0.313732,-0.318114,-0.306828,-0.317109,-0.308189,-0.306312,-0.308570,-0.306536,-0.305279,-0.314619,-0.311119,-0.314382,-0.315184,-0.318743,-0.314514,-0.312752,-0.310927,-0.310113,-0.302579,-0.304955,-0.308961,-0.302497,-0.304237,-0.307812,-0.392138,-0.399180,-0.389667,-0.399565,-0.401937,-0.396427,-0.398457,-0.404745,-0.402600,-0.401447,-0.402561,-0.404297,-0.406041,-0.401197,-0.404669,-0.413358,-0.409739,-0.405983,-0.411499,-0.413169,-0.405737,-0.396050,-0.401496,-0.407124,-0.402613,-0.402919,-0.397850,-0.402214,-0.406645,-0.399480,-0.403036,-0.404361,-0.401076,-0.402842,-0.400714,-0.404280,-0.399505,-0.395134,-0.397317,-0.404935,-0.403198,-0.409528,-0.407213,-0.402617,-0.395773,-0.399100,-0.397904,-0.399982,-0.395553,-0.396515,1,509
-0.214658,-0.212721,-0.218723,-0.221407,-0.200927,-0.218286,-0.204727,-0.202426,-0.201452,-0.203489,-0.202240,-0.206110,-0.203416,-0.208543,-0.203149,-0.206475,-0.204447,-0.210159,-0.199624,-0.204158,-0.207281,-0.208980,-0.210014,-0.211898,-0.204881,-0.216812,-0.206756,-0.215841,-0.215830,-0.218144,-0.211528,-0.212727,-0.218691,-0.208274,-0.213894,-0.215275,-0.219607,-0.221871,-0.223548,-0.215233,-0.217783,-0.220125,-0.214174,-0.229041,-0.221936,-0.215294,-0.224124,-0.219979,-0.215796,-0.215198,-0.303401,-0.306290,-0.303077,-0.305424,-0.306293,-0.300335,-0.306339,-0.312751,-0.299949,-0.311995,-0.305372,-0.309377,-0.310772,-0.305066,-0.300721,-0.303029,-0.308240,-0.314626,-0.305290,-0.310776,-0.306309,-0.306500,-0.303348,-0.306000,-0.308956,-0.313248,-0.313732,-0.318114,-0.306828,-0.317109,-0.308189,-0.306312,-0.308570,-0.306536,-0.305279,-0.314619,-0.311119,-0.314382,-0.315184,-0.318743,-0.314514,-0.312752,-0.310927,-0.310113,-0.302579,-0.304955,-0.308961,-0.302497,-0.304237,-0.307812,-0.392138,-0.399180,-0.389667,-0.399565,-0.401937,-0.396427,-0.398457,-0.404745,-0.402600,-0.401447,-0.402561,-0.404297,-0.406041,-0.401197,-0.404669,-0.413358,-0.409739,-0.405983,-0.411499,-0.413169,-0.405737,-0.396050,-0.401496,-0.407124,-0.402613,-0.402919,-0.397850,-0.402214,-0.406645,-0.399480,-0.403036,-0.404361,-0.401076,-0.402842,-0.400714,-0.404280,-0.399505,-0.395134,-0.397317,-0.404935,-0.403198,-0.409528,-0.407213,-0.402617,-0.395773,-0.399100,-0.397904,-0.399982,-0.395553,-0.396515,1,559
-0.214658,-0.212721,-0.218723,-0.221407,-0.200927,-0.218286,-0.204727,-0.202426,-0.201452,-0.203489,-0.202240,-0.206110,-0.203416,-0.208543,-0.203149,-0.206475,-0.204447,-0.210159,-0.199624,-0.204158,-0.207281,-0.208980,-0.210014,-0.211898,-0.204881,-0.216812,-0.206756,-0.215841,-0.215830,-0.218144,-0.211528,-0.212727,-0.218691,-0.208274,-0.213894,-0.215275,-0.219607,-0.221871,-0.223548,-0.215233,-0.217783,-0.220125,-0.214174,-0.229041,-0.221936,-0.215294,-0.224124,-0.219979,-0.215796,-0.215198,-0.303401,-0.306290,-0.303077,-0.305424,-0.306293,-0.300335,-0.306339,-0.312751,-0.299949,-0.311995,-0.305372,-0.309377,-0.310772,-0.305066,-0.300721,-0.303029,-0.308240,-0.314626,-0.305290,-0.310776,-0.306309,-0.306500,-0.303348,-0.306000,-0.308956,-0.313248,-0.313732,-0.318114,-0.306828,-0.317109,-0.308189,-0.306312,-0.308570,-0.306536,-0.305279,-0.314619,-0.311119,-0.314382,-0.315184,-0.318743,-0.314514,-0.312752,-0.310927,-0.310113,-0.302579,-0.304955,-0.308961,-0.302497,-0.304237,-0.307812,-0.392138,-0.399180,-0.389667,-0.399565,-0.401937,-0.396427,-0.398457,-0.404745,-0.402600,-0.401447,-0.402561,-0.404297,-0.406041,-0.401197,-0.404669,-0.413358,-0.409739,-0.405983,-0.411499,-0.413169,-0.405737,-0.396050,-0.401496,-0.407124,-0.402613,-0.402919,-0.397850,-0.402214,-0.406645,-0.399480,-0.403036,-0.404361,-0.401076,-0.402842,-0.400714,-0.404280,-0.399505,-0.395134,-0.397317,-0.404935,-0.403198,-0.409528,-0.407213,-0.402617,-0.395773,-0.399100,-0.397904,-0.399982,-0.395553,-0.396515,1,609
